connectionpool.py in 395 Lines: Dummy-10-6852, 2019-01-19 20:14:35 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-12892, 2019-01-19 20:14:35 - root - INFO:To:人脸识别成功：##SC500011

main.py in 279 Lines: MainThread-24348, 2019-01-19 20:20:42 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-8-22696, 2019-01-19 20:20:43 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-8-22696, 2019-01-19 20:20:44 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-24348, 2019-01-19 20:20:44 - root - INFO:To:人脸识别成功：##SC500011

main.py in 93 Lines: MainThread-24348, 2019-01-19 20:20:49 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 279 Lines: MainThread-24348, 2019-01-19 20:20:50 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-9-24056, 2019-01-19 20:20:51 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-9-24056, 2019-01-19 20:20:52 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-24348, 2019-01-19 20:20:52 - root - INFO:To:人脸识别成功：##SC500011

main.py in 279 Lines: MainThread-19324, 2019-01-19 21:22:59 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-8-25588, 2019-01-19 21:23:00 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-8-25588, 2019-01-19 21:23:01 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-19324, 2019-01-19 21:23:01 - root - INFO:To:人脸识别成功：##SC500011

main.py in 93 Lines: MainThread-5668, 2019-01-19 21:23:46 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 93 Lines: MainThread-18932, 2019-01-19 21:24:39 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 279 Lines: MainThread-18932, 2019-01-19 21:24:39 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-8-6004, 2019-01-19 21:24:40 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-8-6004, 2019-01-19 21:24:41 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 500 None
main.py in 246 Lines: MainThread-18932, 2019-01-19 21:24:41 - root - INFO:To:人脸识别失败：##SC500021

main.py in 279 Lines: MainThread-18932, 2019-01-19 21:24:41 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-9-12760, 2019-01-19 21:24:42 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-9-12760, 2019-01-19 21:24:43 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-18932, 2019-01-19 21:24:43 - root - INFO:To:人脸识别成功：##SC500011

main.py in 93 Lines: MainThread-23288, 2019-01-19 21:35:40 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 93 Lines: MainThread-12348, 2019-01-19 21:36:45 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 93 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:deprecated有人来了，发送##SC500000
给单片机
main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:人脸：don't move
main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:人脸：don't move
main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:人脸：don't move
main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:人脸：don't move
main.py in 279 Lines: MainThread-23072, 2019-01-19 21:37:14 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-8-20168, 2019-01-19 21:37:16 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
main.py in 295 Lines: MainThread-23072, 2019-01-19 21:37:26 - root - INFO:全局错误：{'code': 2001, 'message': '人脸识别失败'}
main.py in 246 Lines: MainThread-23072, 2019-01-19 21:37:26 - root - INFO:To:人脸识别失败：##SC500021

main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:26 - root - INFO:人脸：don't move
main.py in 290 Lines: MainThread-23072, 2019-01-19 21:37:26 - root - INFO:人脸：don't move
main.py in 279 Lines: MainThread-23072, 2019-01-19 21:37:26 - root - INFO:To:正在准备人脸识别：##SC500001

connectionpool.py in 818 Lines: Dummy-9-22436, 2019-01-19 21:37:27 - requests.packages.urllib3.connectionpool - DEBUG:Starting new HTTPS connection (1): api.mybcfuture.com
connectionpool.py in 395 Lines: Dummy-9-22436, 2019-01-19 21:37:28 - requests.packages.urllib3.connectionpool - DEBUG:https://api.mybcfuture.com:443 "POST /ns/face HTTP/1.1" 200 None
main.py in 255 Lines: MainThread-23072, 2019-01-19 21:37:28 - root - INFO:To:人脸识别成功：##SC500011

